ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
29935,16845,2,Ronald Groverz,34.0,342117845.0,Scientist,76338.68,6608.556666666666,4.0,6.0,19.0,1.0,credit-builder loan,11.0,8.0,15.18,6.0,Standard,965.06,35.44343103666664,160.0,Yes,52.63006495939771,94.52589209234894,High_spent_Medium_value_payments,587.3997922984574,Standard
49979,18109,6,Claire Ruckini,42.0,791218450.0,Scientist,156356.52,13152.71,4.0,7.0,7.0,2.0,"not specified,debt consolidation loan",23.0,9.0,8.31,1.0,Good,489.85,35.52206601229009,354.0,No,245.771777259894,209.5306492293824,High_spent_Small_value_payments,897.9213432988206,Poor
71569,46469,8,Gabrielc,35.0,280114476.0,Manager,16253.0,1620.416666666667,8.0,7.0,24.0,9.0,"credit-builder loan,debt consolidation loan,home equity loan,auto loan,payday loan,home equity loan,debt consolidation loan,home equity loan,payday loan",30.0,16.0,7.54,6.0,Bad,1467.62,29.552332506606213,195.0,Yes,75.13662168225113,42.84359604229254,Low_spent_Medium_value_payments,302.0045018462787,Poor
74598,17444,1,Sabar,14.0,930897190.0,Architect,105150.2,8836.516666666666,8.0,3.0,13.0,4.0,"debt consolidation loan,auto loan,student loan,home equity loan",21.0,17.0,14.46,7.0,Standard,1265.73,34.86201454841127,219.0,Yes,323.443242977122,109.87506409108973,Low_spent_Medium_value_payments,122.61559318066531,Standard
92455,49990,2,Singh Rosse,23.0,972167739.0,Media_Manager,47050.41,4117.8675,3.0,7.0,19.0,5.0,"debt consolidation loan,auto loan,debt consolidation loan,home equity loan,home equity loan",22.0,18.0,12.77,5.0,Standard,1594.93,38.875392850988,207.0,Yes,140.66984137185992,45.73234377885304,High_spent_Large_value_payments,442.3998141176135,Poor
96405,33646,4,Nicola Leskey,18.0,970917807.0,Musician,37353.58,2926.7983333333336,6.0,9.0,34.0,8.0,"payday loan,not specified,home equity loan,auto loan,payday loan,student loan,personal loan,debt consolidation loan",15.0,13.0,18.51,11.0,Bad,3459.09,31.213179062577662,43.0,Yes,172.34493905891773,21.116885662287707,High_spent_Large_value_payments,339.218008612128,Standard
23557,18342,8,Chuck Mikolajczaks,35.0,887380825.0,Lawyer,30132.24,2782.02,7.0,3.0,10.0,0.0,No Data,24.0,21.0,9.64,7.0,Standard,162.58,23.83804151385319,95.0,Yes,0.0,38.97852966578104,Low_spent_Large_value_payments,338.5963731331612,Standard
53989,27187,8,Fooh,33.0,857000192.0,Scientist,23808.75,1993.0625,8.0,7.0,8.0,0.0,No Data,22.0,13.0,19.79,1.0,Standard,7.87,37.19031140265156,306.0,Yes,0.0,54.32772927290687,Low_spent_Small_value_payments,237.59245435824988,Poor
7629,3989,4,Alexei Anishchukz,17.0,82423634.0,Entrepreneur,15604.56,1389.38,9.0,5.0,25.0,3.0,"debt consolidation loan,home equity loan,not specified",27.0,23.0,8.08,13.0,Bad,2686.18,37.98187464065877,235.0,Yes,37.91235014270589,25.98696170316056,Low_spent_Small_value_payments,221.96485199154915,Poor
51500,16360,3,Tamim Elyanj,45.0,289730089.0,Teacher,55062.87,4801.5725,9.0,8.0,18.0,6.0,"home equity loan,personal loan,student loan,student loan,debt consolidation loan,student loan",23.0,17.0,4.01,12.0,Bad,1569.55,36.8317770868576,94.0,Yes,142.86111673245702,72.52697700826228,High_spent_Small_value_payments,461.5313512166272,Poor
126059,50585,6,Carlos Ruanob,19.0,407332562.0,Media_Manager,14639.215,1209.9345833333334,4.0,7.0,18.0,4.0,"mortgage loan,auto loan,personal loan,credit-builder loan",23.0,14.0,9.32,4.0,Standard,879.98,30.943045122472768,162.0,Yes,40.18862730473219,61.92828325672824,Low_spent_Small_value_payments,262.25063436912706,Standard
88741,29023,8,Kims,46.0,469982089.0,Writer,83823.22,6841.2683333333325,3.0,5.0,11.0,1.0,auto loan,14.0,10.0,7.31,0.0,Good,184.71,25.645027387184285,249.0,No,41.30388915808158,49.08339035694296,Low_spent_Small_value_payments,344.0689891740832,Standard
148656,20124,7,Jonasp,29.0,49897426.0,Musician,23550.47,1922.539166666667,4.0,6.0,15.0,4.0,"payday loan,student loan,personal loan,payday loan",15.0,15.0,15.1,4.0,Standard,937.64,38.02903087561271,260.0,Yes,63.242914306771496,32.0419378676644,Low_spent_Small_value_payments,210.9154318147669,Standard
86899,18376,2,Rothackerm,15.0,791333539.0,Scientist,9134.4,628.1999999999998,10.0,9.0,15.0,5.0,"payday loan,auto loan,mortgage loan,mortgage loan,payday loan",41.0,15.0,7.63,12.0,Bad,1640.86,32.05370487685892,164.0,Yes,36.93670397899825,0.0,Low_spent_Small_value_payments,272.8628889126573,Poor
101243,41973,6,Stanley Whited,21.0,781129908.0,Developer,122782.95,10320.9125,1.0,6.0,3.0,3.0,"debt consolidation loan,personal loan,debt consolidation loan",8.0,8.0,1.18,7.0,Good,304.27,31.48960546679252,391.0,No,210.2978746702373,87.78499832937368,High_spent_Large_value_payments,927.3017819754492,Standard
98816,15725,3,Clare Kanee,28.0,911257637.0,Doctor,84001.66,6781.138333333332,1.0,3.0,11.0,3.0,"student loan,credit-builder loan,auto loan",0.0,6.0,6.05,0.0,Good,201.67,36.96476139721211,264.0,No,168.69384163020084,90.42298716197264,High_spent_Large_value_payments,584.4032524092814,Good
45371,15671,6,Alwynb,23.0,160063935.0,Manager,17096.48,1467.706666666667,3.0,4.0,5.0,0.0,No Data,15.0,10.0,0.97,7.0,Good,728.06,35.49501541617303,259.0,No,0.0,32.70956262839483,Low_spent_Large_value_payments,351.55061000282257,Good
95639,42245,6,Jonathan Stempelz,41.0,959358150.0,Engineer,34899.22,2764.268333333333,10.0,5.0,15.0,3.0,"credit-builder loan,payday loan,credit-builder loan",41.0,11.0,12.22,11.0,Standard,2103.76,38.38954567039908,97.0,Yes,78.96767711933936,54.66698417463811,High_spent_Small_value_payments,402.79217203935593,Standard
116641,20265,8,Sruthiu,37.0,332040058.0,Journalist,18431.8,1543.9833333333331,7.0,5.0,4.0,4.0,"student loan,not specified,not specified,personal loan",29.0,11.0,4.59,5.0,Good,1405.43,28.33518544174956,354.0,No,52.69003965639821,22.982916693859803,Low_spent_Small_value_payments,253.7973734643414,Poor
6151,3173,2,Pomeroyi,21.0,473915845.0,Lawyer,148699.32,12432.61,3.0,4.0,5.0,3.0,"personal loan,mortgage loan,payday loan",13.0,4.0,9.2,1.0,Good,949.38,28.510774652067795,368.0,No,364.9151774048712,237.91838093113248,High_spent_Large_value_payments,880.4274416639964,Good
71473,9294,8,Janm,26.0,684710736.0,Mechanic,32835.91,2499.3258333333342,1.0,3.0,1.0,0.0,No Data,14.0,4.0,11.27,3.0,Good,671.88,36.37577440569002,239.0,No,0.0,19.029352071854632,High_spent_Medium_value_payments,420.7094427823508,Standard
28837,3900,8,Dant,29.0,496521373.0,Entrepreneur,25355.14,1878.928333333333,8.0,4.0,12.0,3.0,"debt consolidation loan,debt consolidation loan,credit-builder loan",9.0,8.0,4.49,3.0,Standard,172.56,25.60496017476905,190.0,No,38.23483307112723,14.822044833099287,Low_spent_Small_value_payments,330.11335808556464,Standard
31472,32838,3,Matthewg,53.0,245078526.0,Teacher,17572.15,1575.3458333333335,3.0,5.0,18.0,4.0,"not specified,credit-builder loan,student loan,student loan",22.0,10.0,15.71,4.0,Standard,116.02,33.307052318907104,207.0,Yes,37.22258622031679,20.151589754777287,High_spent_Large_value_payments,340.1604073582393,Standard
52402,41594,5,enc,55.0,972802405.0,Accountant,49790.5,4060.208333333333,6.0,5.0,15.0,2.0,"auto loan,auto loan",27.0,6.0,3.34,1.0,Standard,1021.5,25.534184203662942,203.0,NM,63.07841790498636,53.71614225254405,Low_spent_Small_value_payments,108.0043312114688,Standard
19463,40438,6,Nishantk,25.0,864050116.0,Developer,8422.385,873.8654166666665,3.0,5.0,14.0,4.0,"not specified,personal loan,debt consolidation loan,credit-builder loan",12.0,23.0,12.61,13.0,Standard,62.66,29.82716924126627,92.0,NM,18.912982049554977,27.32424519092544,Low_spent_Medium_value_payments,307.2852559003193,Standard
63419,48399,6,Glenni,48.0,209714397.0,Engineer,121844.2,10265.683333333332,6.0,6.0,16.0,2.0,"student loan,mortgage loan",18.0,8.0,15.3,4.0,Standard,1265.84,37.68651370062575,248.0,NM,162.66813859907478,145.11329356332726,Low_spent_Medium_value_payments,958.7869011709312,Standard
78839,8889,6,David Millikenu,45.0,444451931.0,Lawyer,9856.98,754.415,6.0,5.0,23.0,6.0,"personal loan,credit-builder loan,not specified,auto loan,personal loan,credit-builder loan",27.0,14.0,8.43,10.0,Standard,1455.73,35.94021089209801,162.0,Yes,28.41082376206376,0.0,Low_spent_Small_value_payments,288.6215094804711,Standard
105669,1299,4,asilu,44.0,63746877.0,Teacher,8787.9,491.32499999999993,8.0,5.0,18.0,5.0,"student loan,home equity loan,credit-builder loan,debt consolidation loan,student loan",8.0,20.0,9.13,9.0,Standard,234.47,31.93306049718077,167.0,Yes,23.82537506158159,0.0,High_spent_Large_value_payments,254.9709216273975,Good
55749,15288,4,Alister Bullt,35.0,855985797.0,Doctor,41077.12,3390.0933333333337,9.0,7.0,29.0,6.0,"debt consolidation loan,debt consolidation loan,not specified,auto loan,credit-builder loan,payday loan",62.0,20.0,1.19,12.0,Bad,1507.89,30.478697170743605,116.0,Yes,199.5840003726387,36.61294742439785,High_spent_Small_value_payments,251.59487265827408,Poor
42684,45888,7,Jenniferh,18.0,59354671.0,Mechanic,7619.09,428.92416666666674,4.0,6.0,18.0,2.0,"debt consolidation loan,auto loan",28.0,18.0,15.5,13.0,Standard,2069.3,28.86645673162645,191.0,Yes,8.756593492746727,0.0,Low_spent_Medium_value_payments,287.57594260793564,Poor
63021,38181,4,ernie Woodallx,40.0,189533806.0,Writer,21457.185,1846.09875,1.0,5.0,9.0,1.0,debt consolidation loan,6.0,4.0,5.74,3.0,Good,749.41,35.90375317772721,300.0,No,8.970576328687951,15.948411443493956,High_spent_Medium_value_payments,312.1361273497366,Poor
103914,35808,1,Liana B.u,42.0,19473819.0,Engineer,53467.47,4461.6225,9.0,9.0,17.0,7.0,"not specified,not specified,home equity loan,student loan,not specified,auto loan,auto loan",60.0,20.0,7.8,9.0,Bad,1518.47,36.93349990159445,208.0,Yes,281.5875212836244,46.37882752430372,Low_spent_Small_value_payments,96.6546607018206,Poor
66054,20543,1,Tommyo,36.0,912498079.0,Musician,18180.43,1725.0358333333334,9.0,9.0,17.0,9.0,"auto loan,debt consolidation loan,auto loan,not specified,debt consolidation loan,mortgage loan,student loan,personal loan,home equity loan",61.0,20.0,8.6,10.0,Bad,2329.29,22.29253790374609,167.0,Yes,116.08159431872198,26.2789831895105,Low_spent_Medium_value_payments,178.8824719966612,Poor
133536,32037,7,Reneef,22.0,532419248.0,Entrepreneur,41922.4,3564.5333333333333,8.0,6.0,19.0,7.0,"mortgage loan,home equity loan,credit-builder loan,auto loan,debt consolidation loan,mortgage loan,auto loan",6.0,18.0,7.75,12.0,Standard,2590.98,27.00325544965849,209.0,Yes,197.195617922328,38.07821359299937,High_spent_Medium_value_payments,319.6719542380117,Poor
66271,45482,2,Ablanx,32.0,276610743.0,Writer,60243.46,5070.288333333333,6.0,5.0,16.0,3.0,"personal loan,payday loan,debt consolidation loan",5.0,12.0,7.61,3.0,Standard,854.02,39.672495594131405,262.0,No,76.8203135363397,40.71987278037624,Low_spent_Large_value_payments,528.5571165091125,Standard
51241,44336,8,Steve Schererp,27.0,777218079.0,Scientist,38076.6,3059.05,10.0,8.0,24.0,4.0,"payday loan,debt consolidation loan,debt consolidation loan,debt consolidation loan",37.0,18.0,11.26,16.0,Bad,1575.34,29.19599192065279,75.0,Yes,120.29913417260364,44.28624916395167,High_spent_Large_value_payments,346.36112590837786,Poor
59659,36620,2,Hirschlerv,41.0,293287372.0,Developer,50243.22,4107.935,8.0,3.0,19.0,3.0,"personal loan,auto loan,not specified",12.0,14.0,14.19,2.0,Standard,1161.1,38.39404442343285,323.0,Yes,62.89923429306123,28.593427397067256,High_spent_Medium_value_payments,475.7723515442968,Standard
42910,5750,5,Jonathanq,22.0,408024990.0,Mechanic,124436.4,10520.7,5.0,5.0,7.0,2.0,"not specified,debt consolidation loan",12.0,9.0,2.82,1.0,Good,529.84,40.58796622956231,357.0,No,164.01408226861656,180.1524691155056,High_spent_Large_value_payments,930.1564348310004,Poor
108189,37644,4,Gerry Shiha,20.0,683006454.0,Writer,10355.675,901.9729166666666,7.0,8.0,16.0,5.0,"debt consolidation loan,student loan,student loan,credit-builder loan,personal loan",44.0,24.0,9.18,12.0,Bad,1794.66,30.283078874818568,236.0,NM,25.70280854241388,22.442701824507512,Low_spent_Small_value_payments,289.5297677161087,Poor
54971,12029,6,Stevel,20.0,637803236.0,Writer,38860.98,3478.4150000000004,5.0,7.0,17.0,1.0,mortgage loan,7.0,11.0,13.32,8.0,Standard,1008.6,31.69182792037784,374.0,Yes,24.20816981640824,57.31630841485074,Low_spent_Small_value_payments,176.49302079107525,Standard
135984,13920,7,Fergus Jensens,39.0,396242492.0,Manager,77326.84,6627.903333333333,4.0,4.0,9.0,1.0,not specified,2.0,0.0,0.69,3.0,Good,469.43,41.68017689292578,284.0,No,37.30993517228091,84.41313751727078,Low_spent_Small_value_payments,599.4248400101033,Good
105073,21257,8,Emma Farged,45.0,458843825.0,Accountant,36338.78,2908.231666666666,8.0,8.0,30.0,5.0,"auto loan,payday loan,credit-builder loan,auto loan,credit-builder loan",40.0,20.0,3.01,14.0,Bad,1861.75,34.93111969501172,77.0,Yes,86.67994081293507,20.185232319922267,High_spent_Large_value_payments,373.5443068708144,Standard
6165,44763,4,Olivia Oranr,19.0,272471135.0,Musician,85554.03,7185.5025,4.0,2.0,3.0,0.0,No Data,12.0,7.0,6.43,3.0,Good,1095.73,31.360244741417908,238.0,No,0.0,57.04699053352163,Low_spent_Large_value_payments,684.8855633501927,Good
141766,7333,5,Pav Jordanw,28.0,562576213.0,Writer,35413.43,2860.119166666667,6.0,4.0,6.0,3.0,"auto loan,student loan,auto loan",6.0,13.0,4.48,5.0,Standard,381.28,25.936367461176467,391.0,Yes,67.2528769426232,52.76460954633961,High_spent_Medium_value_payments,414.28283273647065,Poor
74424,15704,7,Sinead Carewa,41.0,93709090.0,Teacher,95846.49,8264.2075,8.0,4.0,9.0,0.0,No Data,10.0,18.0,19.38,7.0,Standard,1493.69,25.0959958860112,370.0,Yes,0.0,65.16725494487831,Low_spent_Large_value_payments,457.83504053710334,Good
47782,27498,5,Ludwig Burgerc,28.0,800837927.0,Manager,29249.41,2247.4508333333333,8.0,4.0,12.0,3.0,"debt consolidation loan,not specified,not specified",26.0,16.0,18.76,7.0,Standard,439.34,25.86164066452203,140.0,Yes,66.7806953314336,56.658338873409726,Low_spent_Medium_value_payments,279.6262625315749,Standard
147249,15883,4,Martella,23.0,949900278.0,Writer,8627.12,473.92666666666673,10.0,5.0,34.0,8.0,"credit-builder loan,debt consolidation loan,home equity loan,payday loan,personal loan,student loan,debt consolidation loan,mortgage loan",14.0,18.0,4.98,16.0,Bad,4578.85,33.23313182984887,132.0,Yes,57.01333504384017,0.0,High_spent_Small_value_payments,240.4027532393717,Poor
11412,26974,7,Altmeyerp,39.0,319710111.0,Doctor,108161.7,9151.475,5.0,6.0,1.0,2.0,"student loan,debt consolidation loan",27.0,15.0,6.16,4.0,Good,633.47,37.5894325073106,302.0,No,169.67426776243946,146.13928301096152,Low_spent_Small_value_payments,105.18831364180151,Good
65418,18097,1,Huett,28.0,364597993.0,Mechanic,20399.82,1790.985,9.0,5.0,15.0,5.0,"mortgage loan,mortgage loan,credit-builder loan,auto loan,home equity loan",15.0,16.0,20.72,9.0,Bad,4531.3,30.74775975392271,141.0,Yes,64.30629889913274,18.44719427064596,Low_spent_Small_value_payments,223.9044406915504,Standard
68370,9905,1,Wanfenga,41.0,71501701.0,Architect,160052.2,13580.683333333334,4.0,1.0,10.0,2.0,"not specified,student loan",4.0,6.0,0.51,4.0,Good,1118.35,28.694794964200508,256.0,No,207.8648074833567,160.30795396202709,High_spent_Medium_value_payments,878.9859745002752,Good
30756,29146,7,John Ruwitchb,33.0,851204325.0,Architect,19801.67,1852.1391666666664,6.0,7.0,31.0,7.0,"auto loan,debt consolidation loan,debt consolidation loan,auto loan,not specified,payday loan,not specified",39.0,20.0,8.73,8.0,Bad,1515.99,38.59498143870611,173.0,NM,115.3680516169172,56.0486738949629,Low_spent_Small_value_payments,149.73603055416842,Standard
48847,26521,2,Lisa Baertleinb,25.0,572418270.0,Architect,49215.3,3962.275,5.0,3.0,20.0,5.0,"auto loan,not specified,credit-builder loan,mortgage loan,not specified",21.0,9.0,13.59,5.0,Standard,2653.33,30.14225846096401,232.0,Yes,158.37093133524613,32.42757407652765,High_spent_Medium_value_payments,385.1111420990345,Poor
146880,7318,7,Ryan Vlastelicaw,53.0,725995987.0,Teacher,43802.27,3394.189166666666,4.0,7.0,2.0,4.0,"not specified,debt consolidation loan,mortgage loan,payday loan",9.0,0.0,8.45,3.0,Good,1208.7,31.912683596371146,389.0,No,119.0778085721696,36.28242075126927,High_spent_Small_value_payments,244.0416353096805,Poor
142318,34312,5,Lu Jianxina,38.0,72525986.0,Entrepreneur,169339.88,13931.656666666668,1.0,6.0,9.0,3.0,"payday loan,not specified,student loan",8.0,4.0,10.22,2.0,Good,1163.93,36.6844832057998,309.0,No,343.1893536716368,270.97266659711363,Low_spent_Medium_value_payments,819.2500757313167,Standard
98015,25060,6,Theopolis Watersv,24.0,864671749.0,Musician,14013.165,900.76375,2.0,3.0,4.0,4.0,"personal loan,home equity loan,debt consolidation loan,personal loan",0.0,3.0,10.36,1.0,Good,1404.11,34.45115863811046,243.0,No,38.42009021794846,14.827010809911489,Low_spent_Small_value_payments,239.1043406332924,Good
36865,31127,8,Marcy Nicholsonc,23.0,287479795.0,Entrepreneur,16568.58,1601.715,5.0,5.0,23.0,7.0,"student loan,debt consolidation loan,not specified,mortgage loan,personal loan,home equity loan,home equity loan",21.0,17.0,20.05,11.0,Bad,4556.34,31.447695216465423,162.0,Yes,80.97704531198512,45.166120237920936,Low_spent_Small_value_payments,159.53546090350653,Poor
70795,15712,2,Georgeu,23.0,127223098.0,Teacher,40289.79,3073.4825,5.0,6.0,10.0,2.0,"mortgage loan,home equity loan",11.0,8.0,0.89,0.0,Good,1073.74,31.025308165097503,191.0,No,38.97639028622972,42.12285955777328,Low_spent_Small_value_payments,254.7255099957082,Standard
90551,11252,6,Neil Maidmentl,53.0,206025700.0,Lawyer,42586.46,3710.8716666666655,5.0,3.0,6.0,3.0,"student loan,credit-builder loan,home equity loan",25.0,10.0,0.97,2.0,Standard,1053.75,30.075375835822488,357.0,No,64.00895861343731,33.3469132755201,High_spent_Small_value_payments,469.5091594072359,Standard
84515,47055,6,Stevex,19.0,291175552.0,Engineer,25784.65,1853.720833333333,3.0,7.0,20.0,6.0,"home equity loan,personal loan,payday loan,student loan,credit-builder loan,auto loan",15.0,10.0,11.79,8.0,Standard,1181.19,29.50225393375805,74.0,Yes,100.3082272124392,25.93106561343177,High_spent_Large_value_payments,299.1327905074624,Good
45455,9363,6,Ananthalakshmik,46.0,468040031.0,Teacher,30592.38,2583.365,6.0,7.0,8.0,0.0,No Data,11.0,16.0,0.58,2.0,Standard,1288.12,30.757590588385725,232.0,No,0.0,21.867369890305053,Low_spent_Medium_value_payments,443.6269956116513,Poor
58428,15418,7,Alexh,38.0,14297065.0,Developer,8499.645,817.30375,8.0,7.0,20.0,8.0,"student loan,home equity loan,payday loan,credit-builder loan,not specified,auto loan,payday loan,home equity loan",25.0,17.0,5.65,9.0,Bad,2573.1,26.58085906624721,191.0,Yes,34.700690030537515,0.0,Low_spent_Large_value_payments,243.2648835868422,Poor
76065,1705,4,Leahg,14.0,46173131.0,Architect,8266.92,534.91,9.0,9.0,29.0,9.0,"payday loan,not specified,personal loan,personal loan,personal loan,mortgage loan,student loan,personal loan,not specified",35.0,15.0,28.88,8.0,Bad,4955.51,25.473514244249955,107.0,Yes,55.54806951357907,0.0,Low_spent_Medium_value_payments,222.9561873053636,Standard
37956,16735,7,Flitterl,22.0,563254248.0,Manager,99384.72,8236.06,4.0,6.0,10.0,4.0,"personal loan,payday loan,not specified,personal loan",5.0,13.0,9.61,1.0,Standard,199.26,39.0390660035418,244.0,NM,249.34599091177964,90.29513582043172,High_spent_Large_value_payments,686.3219779302373,Standard
99558,25403,1,ini Julient,39.0,158883834.0,Entrepreneur,98136.72,8433.060000000001,2.0,1.0,5.0,4.0,"debt consolidation loan,credit-builder loan,student loan,personal loan",12.0,0.0,5.37,4.0,Good,1167.83,33.67442296383178,261.0,No,200.8820832930128,70.04289116625844,Low_spent_Large_value_payments,471.5577794170037,Good
124015,47950,2,Karenu,22.0,618148027.0,Manager,58214.12,4710.176666666667,7.0,9.0,30.0,7.0,"mortgage loan,payday loan,auto loan,auto loan,not specified,personal loan,personal loan",59.0,17.0,2.69,11.0,Bad,2215.84,37.03253701171053,71.0,Yes,183.27925844465457,51.67728082504265,High_spent_Medium_value_payments,438.5788374364168,Poor
